"","coords.x1","coords.x2",""
"1384",389813.5,288604.5,104.650001525879
"1385",389809.5,288569.5,105.449996948242
"1386",389781.5,288629.5,109.290000915527
"1387",389783.5,288642.5,107.900001525879
"1388",389772.5,288617.5,108.110000610352
"1389",389773.5,288616.5,107.690002441406
"1390",389773.5,288551.5,107.480003356934
"1391",389769.5,288629.5,107.779998779297
"1392",389780.5,288632.5,109.26000213623
"1393",389775.5,288519.5,107.839996337891
"1394",389773.5,288584.5,109.029998779297
"1395",389803.5,288619.5,106.440002441406
"1396",389794.5,288569.5,106.860000610352
"1397",389810.5,288598.5,104.839996337891
"1398",389770.5,288558.5,109
"1399",389779.5,288638.5,109.099998474121
"1400",389782.5,288522.5,108.550003051758
"1401",389811.5,288586.5,105.059997558594
"1402",389801.5,288539.5,106.48999786377
"1403",389796.5,288580.5,106.970001220703
"1404",389764.5,288542.5,109.319999694824
"1405",389803.5,288555.5,106.069999694824
"1406",389768.5,288571.5,108.730003356934
"1407",389793.5,288641.5,106.519996643066
"1408",389793.5,288633.5,106.790000915527
"1409",389802.5,288551.5,106.160003662109
"1410",389812.5,288591.5,104.879997253418
"1411",389762.5,288583.5,107.910003662109
"1412",389775.5,288525.5,107.620002746582
"1413",389800.5,288560.5,106.180000305176
"1414",389767.5,288611.5,108.720001220703
"1415",389771.5,288603.5,109.089996337891
"1416",389783.5,288518.5,108.480003356934
"1417",389777.5,288624.5,107.589996337891
"1418",389798.5,288617.5,108.660003662109
"1419",389798.5,288577.5,106.279998779297
"1420",389768.5,288610.5,108.870002746582
"1421",389795.5,288578.5,107
"1422",389777.5,288516.5,108.839996337891
"1423",389799.5,288600.5,105.699996948242
"1424",389776.5,288604.5,108.160003662109
"1425",389766.5,288572.5,108.540000915527
"1426",389771.5,288606.5,109.110000610352
"1427",389793.5,288519.5,107.209999084473
"1428",389793.5,288523.5,107.150001525879
"1429",389799.5,288569.5,106.120002746582
"1430",389765.5,288587.5,108.459999084473
"1431",389773.5,288636.5,108.089996337891
"1432",389806.5,288580.5,105.51000213623
"1433",389764.5,288545.5,109.150001525879
"1434",389793.5,288627.5,106.220001220703
"1435",389811.5,288597.5,104.809997558594
"1436",389814.5,288603.5,104.529998779297
"1437",389807.5,288614.5,105.650001525879
"1438",389807.5,288593.5,105.209999084473
"1439",389764.5,288589.5,108.150001525879
"1440",389814.5,288591.5,104.720001220703
"1441",389806.5,288573.5,105.550003051758
"1442",389790.5,288521.5,107.449996948242
"1443",389768.5,288634.5,107.51000213623
"1444",389801.5,288575.5,106.150001525879
"1445",389800.5,288589.5,105.930000305176
"1446",389793.5,288521.5,107.180000305176
"1447",389760.5,288569.5,108.330001831055
"1448",389762.5,288617.5,107.620002746582
"1449",389784.5,288636.5,108.099998474121
"1450",389807.5,288603.5,105.059997558594
"1451",389770.5,288614.5,109.220001220703
"1452",389784.5,288513.5,108.400001525879
"1453",389766.5,288593.5,107.98999786377
"1454",389769.5,288623.5,108.98999786377
"1455",389776.5,288547.5,107.190002441406
"1456",389800.5,288570.5,106.019996643066
"1457",389795.5,288582.5,106.650001525879
"1458",389797.5,288550.5,106.860000610352
"1459",389772.5,288566.5,108.599998474121
"1460",389783.5,288523.5,108.199996948242
"1461",389762.5,288604.5,107.51000213623
"1462",389791.5,288568.5,106.790000915527
"1463",389771.5,288618.5,108.519996643066
"1464",389771.5,288548.5,107.910003662109
"1465",389762.5,288566.5,108.389999389648
"1466",389803.5,288569.5,105.830001831055
"1467",389806.5,288563.5,105.730003356934
"1468",389774.5,288609.5,108.519996643066
"1469",389774.5,288540.5,107.199996948242
"1470",389794.5,288553.5,107
"1471",389790.5,288525.5,107.440002441406
"1472",389795.5,288541.5,106.889999389648
"1473",389773.5,288558.5,107.550003051758
"1474",389797.5,288619.5,108.639999389648
"1475",389764.5,288575.5,108.209999084473
"1476",389770.5,288550.5,108.610000610352
"1477",389763.5,288545.5,109.089996337891
"1478",389759.5,288532.5,109.169998168945
"1479",389798.5,288620.5,108.629997253418
"1480",389774.5,288632.5,107.839996337891
"1481",389772.5,288573.5,108.919998168945
"1482",389777.5,288607.5,107.050003051758
"1483",389773.5,288637.5,108.180000305176
"1484",389764.5,288552.5,108.779998779297
"1485",389797.5,288534.5,106.73999786377
"1486",389813.5,288589.5,104.849998474121
"1487",389759.5,288534.5,109.139999389648
"1488",389786.5,288519.5,108.419998168945
"1489",389802.5,288559.5,106.040000915527
"1490",389779.5,288603.5,107.209999084473
"1491",389776.5,288624.5,107.459999084473
"1492",389763.5,288565.5,108.540000915527
"1493",389770.5,288627.5,107.779998779297
"1494",389791.5,288531.5,107.309997558594
"1495",389775.5,288561.5,107.23999786377
"1496",389785.5,288629.5,108.230003356934
"1497",389804.5,288548.5,106.089996337891
"1498",389804.5,288596.5,105.290000915527
"1499",389775.5,288614.5,107.410003662109
"1500",389789.5,288523.5,107.540000915527
"1501",389801.5,288601.5,105.440002441406
"1502",389774.5,288545.5,107.410003662109
"1503",389774.5,288538.5,107.209999084473
"1504",389793.5,288549.5,107.209999084473
"1505",389799.5,288563.5,106.169998168945
"1506",389787.5,288628.5,107.449996948242
"1507",389809.5,288628.5,107.279998779297
"1508",389774.5,288576.5,108.470001220703
"1509",389789.5,288517.5,107.669998168945
"1510",389799.5,288610.5,105.949996948242
"1511",389769.5,288554.5,109.089996337891
"1512",389764.5,288584.5,108.069999694824
"1513",389768.5,288619.5,109.129997253418
"1514",389789.5,288526.5,107.599998474121
"1515",389804.5,288578.5,105.720001220703
"1516",389769.5,288569.5,108.860000610352
"1517",389762.5,288600.5,107.51000213623
"1518",389767.5,288588.5,108.319999694824
"1519",389773.5,288593.5,109.040000915527
"1520",389807.5,288555.5,105.839996337891
"1521",389766.5,288621.5,108.970001220703
"1522",389778.5,288635.5,109.330001831055
"1523",389776.5,288603.5,108.089996337891
"1524",389776.5,288590.5,108.209999084473
"1525",389772.5,288533.5,107.169998168945
"1526",389801.5,288629.5,106.800003051758
"1527",389812.5,288599.5,104.699996948242
"1528",389768.5,288523.5,107.949996948242
"1529",389802.5,288552.5,106.169998168945
"1530",389779.5,288523.5,109.199996948242
"1531",389776.5,288586.5,108.069999694824
"1532",389805.5,288588.5,105.690002441406
"1533",389773.5,288559.5,107.620002746582
"1534",389810.5,288631.5,107.839996337891
"1535",389795.5,288535.5,106.940002441406
"1536",389804.5,288547.5,106.180000305176
"1537",389805.5,288602.5,105.120002746582
"1538",389809.5,288621.5,107.709999084473
"1539",389802.5,288633.5,106.589996337891
"1540",389781.5,288637.5,109.610000610352
"1541",389776.5,288628.5,107.800003051758
"1542",389766.5,288589.5,108.519996643066
"1543",389799.5,288574.5,106.470001220703
"1544",389797.5,288595.5,106.129997253418
"1545",389759.5,288565.5,108.48999786377
"1546",389791.5,288555.5,107.050003051758
"1547",389808.5,288613.5,105.449996948242
"1548",389762.5,288561.5,108.51000213623
"1549",389760.5,288604.5,107.48999786377
"1550",389815.5,288599.5,104.48999786377
"1551",389759.5,288553.5,108.830001831055
"1552",389789.5,288522.5,107.519996643066
"1553",389809.5,288606.5,104.940002441406
"1554",389777.5,288629.5,108.330001831055
"1555",389795.5,288518.5,107.160003662109
"1556",389784.5,288642.5,107.690002441406
"1557",389776.5,288600.5,107.800003051758
"1558",389801.5,288599.5,105.589996337891
"1559",389802.5,288575.5,105.910003662109
"1560",389798.5,288569.5,106.309997558594
"1561",389797.5,288543.5,106.650001525879
"1562",389804.5,288535.5,106.25
"1563",389812.5,288623.5,106.629997253418
"1564",389792.5,288567.5,106.849998474121
"1565",389767.5,288586.5,108.360000610352
"1566",389783.5,288530.5,108.290000915527
"1567",389777.5,288635.5,109.129997253418
"1568",389795.5,288586.5,106.279998779297
"1569",389784.5,288640.5,107.870002746582
"1570",389810.5,288619.5,107.180000305176
"1571",389806.5,288609.5,105.339996337891
"1572",389766.5,288575.5,108.379997253418
"1573",389769.5,288521.5,107.269996643066
"1574",389776.5,288576.5,107.699996948242
"1575",389776.5,288636.5,108.860000610352
"1576",389774.5,288581.5,108.769996643066
"1577",389796.5,288637.5,106.690002441406
"1578",389775.5,288517.5,107.970001220703
"1579",389797.5,288542.5,106.669998168945
"1580",389761.5,288565.5,108.419998168945
"1581",389770.5,288635.5,107.629997253418
"1582",389806.5,288610.5,105.339996337891
"1583",389765.5,288626.5,109.029998779297
"1584",389812.5,288616.5,106.849998474121
"1585",389797.5,288598.5,105.980003356934
"1586",389802.5,288556.5,106.069999694824
"1587",389801.5,288528.5,106.519996643066
"1588",389795.5,288550.5,107.129997253418
"1589",389814.5,288602.5,104.440002441406
"1590",389760.5,288547.5,108.930000305176
"1591",389795.5,288629.5,106.629997253418
"1592",389763.5,288572.5,108.290000915527
"1593",389800.5,288524.5,106.650001525879
"1594",389772.5,288521.5,106.959999084473
"1595",389765.5,288554.5,108.73999786377
"1596",389804.5,288635.5,106.610000610352
"1597",389816.5,288618.5,106.059997558594
"1598",389775.5,288606.5,107.98999786377
"1599",389766.5,288522.5,108.599998474121
"1600",389793.5,288571.5,106.910003662109
"1601",389794.5,288631.5,106.730003356934
"1602",389797.5,288549.5,106.800003051758
"1603",389798.5,288556.5,106.400001525879
"1604",389781.5,288519.5,108.550003051758
"1605",389770.5,288631.5,107.430000305176
"1606",389779.5,288598.5,107.139999389648
"1607",389797.5,288581.5,106.839996337891
"1608",389765.5,288582.5,108.190002441406
"1609",389798.5,288562.5,106.23999786377
"1610",389791.5,288537.5,107.349998474121
"1611",389816.5,288602.5,104.440002441406
"1612",389763.5,288552.5,108.779998779297
"1613",389774.5,288537.5,107.019996643066
"1614",389804.5,288602.5,105.349998474121
"1615",389776.5,288570.5,107.26000213623
"1616",389778.5,288589.5,107.599998474121
"1617",389768.5,288567.5,108.839996337891
"1618",389762.5,288588.5,107.75
"1619",389814.5,288588.5,104.819999694824
"1620",389761.5,288554.5,108.709999084473
"1621",389761.5,288572.5,108.26000213623
"1622",389796.5,288550.5,106.98999786377
"1623",389804.5,288577.5,105.680000305176
"1624",389799.5,288614.5,107.680000305176
"1625",389810.5,288587.5,105.059997558594
"1626",389769.5,288524.5,107.690002441406
"1627",389813.5,288618.5,106.349998474121
"1628",389768.5,288570.5,108.690002441406
"1629",389772.5,288626.5,107.529998779297
"1630",389799.5,288525.5,106.720001220703
"1631",389758.5,288555.5,108.809997558594
"1632",389765.5,288557.5,108.660003662109
"1633",389801.5,288536.5,106.5
"1634",389801.5,288616.5,107.550003051758
"1635",389803.5,288575.5,105.790000915527
"1636",389767.5,288590.5,108.419998168945
"1637",389811.5,288583.5,105.160003662109
"1638",389764.5,288558.5,108.559997558594
"1639",389779.5,288604.5,107.279998779297
"1640",389816.5,288605.5,104.639999389648
"1641",389771.5,288533.5,107.23999786377
"1642",389786.5,288516.5,108.589996337891
"1643",389797.5,288640.5,107
"1644",389807.5,288590.5,105.279998779297
"1645",389774.5,288622.5,107.48999786377
"1646",389775.5,288587.5,108.51000213623
"1647",389794.5,288570.5,106.930000305176
"1648",389767.5,288599.5,107.809997558594
"1649",389796.5,288541.5,106.769996643066
"1650",389774.5,288519.5,107.459999084473
"1651",389794.5,288579.5,107.169998168945
"1652",389771.5,288542.5,107.660003662109
"1653",389801.5,288524.5,106.580001831055
"1654",389769.5,288555.5,109.029998779297
"1655",389775.5,288595.5,108.709999084473
"1656",389806.5,288595.5,105.25
"1657",389803.5,288605.5,105.459999084473
"1658",389775.5,288520.5,107.800003051758
"1659",389794.5,288536.5,106.970001220703
"1660",389760.5,288624.5,107.629997253418
"1661",389797.5,288565.5,106.360000610352
"1662",389797.5,288529.5,106.819999694824
"1663",389813.5,288613.5,105.540000915527
"1664",389769.5,288580.5,108.709999084473
"1665",389797.5,288624.5,107.300003051758
"1666",389802.5,288637.5,106.559997558594
"1667",389806.5,288566.5,105.669998168945
"1668",389780.5,288518.5,108.889999389648
"1669",389762.5,288625.5,108.199996948242
"1670",389776.5,288573.5,107.330001831055
"1671",389804.5,288561.5,105.900001525879
"1672",389802.5,288601.5,105.360000610352
"1673",389763.5,288524.5,109.48999786377
"1674",389803.5,288606.5,105.400001525879
"1675",389800.5,288612.5,106.709999084473
"1676",389794.5,288535.5,106.980003356934
"1677",389774.5,288544.5,107.279998779297
"1678",389777.5,288604.5,107.540000915527
"1679",389770.5,288590.5,108.889999389648
"1680",389811.5,288594.5,104.879997253418
"1681",389765.5,288562.5,108.540000915527
"1682",389769.5,288596.5,108.23999786377
"1683",389797.5,288593.5,106.220001220703
"1684",389763.5,288570.5,108.269996643066
"1685",389770.5,288603.5,108.870002746582
"1686",389775.5,288554.5,107.190002441406
"1687",389770.5,288593.5,108.669998168945
"1688",389780.5,288527.5,109.019996643066
"1689",389768.5,288564.5,109.160003662109
"1690",389802.5,288597.5,105.470001220703
"1691",389799.5,288544.5,106.5
"1692",389765.5,288569.5,108.5
"1693",389801.5,288636.5,106.48999786377
"1694",389804.5,288558.5,105.919998168945
"1695",389778.5,288599.5,107.360000610352
"1696",389773.5,288602.5,109.069999694824
"1697",389765.5,288613.5,108.160003662109
"1698",389809.5,288626.5,107.379997253418
"1699",389792.5,288519.5,107.300003051758
"1700",389774.5,288630.5,107.550003051758
"1701",389771.5,288621.5,108.139999389648
"1702",389810.5,288605.5,104.849998474121
"1703",389770.5,288630.5,107.389999389648
"1704",389808.5,288626.5,107.919998168945
"1705",389815.5,288602.5,104.459999084473
"1706",389771.5,288615.5,109.029998779297
"1707",389791.5,288642.5,106.540000915527
"1708",389765.5,288614.5,108.099998474121
"1709",389771.5,288614.5,109.099998474121
"1710",389769.5,288529.5,107.699996948242
"1711",389787.5,288537.5,107.519996643066
"1712",389798.5,288631.5,106.639999389648
"1713",389772.5,288526.5,107.059997558594
"1714",389771.5,288593.5,108.98999786377
"1715",389799.5,288584.5,106.089996337891
"1716",389790.5,288630.5,106.769996643066
"1717",389799.5,288628.5,106.629997253418
"1718",389806.5,288597.5,105.220001220703
"1719",389777.5,288577.5,107.410003662109
"1720",389763.5,288621.5,108.150001525879
"1721",389795.5,288575.5,106.550003051758
"1722",389793.5,288547.5,107.110000610352
"1723",389773.5,288568.5,108.190002441406
"1724",389804.5,288542.5,106.230003356934
"1725",389784.5,288517.5,109.120002746582
"1726",389793.5,288554.5,107
"1727",389767.5,288607.5,108.199996948242
"1728",389790.5,288519.5,107.48999786377
"1729",389776.5,288575.5,107.559997558594
"1730",389762.5,288609.5,107.610000610352
"1731",389792.5,288574.5,106.790000915527
"1732",389792.5,288545.5,107.180000305176
"1733",389775.5,288581.5,108.230003356934
"1734",389770.5,288601.5,108.809997558594
"1735",389779.5,288634.5,109.370002746582
"1736",389790.5,288528.5,107.419998168945
"1737",389789.5,288642.5,106.669998168945
"1738",389782.5,288629.5,109.459999084473
"1739",389784.5,288519.5,108.669998168945
"1740",389799.5,288589.5,105.919998168945
"1741",389801.5,288550.5,106.23999786377
"1742",389801.5,288569.5,105.930000305176
"1743",389809.5,288560.5,105.660003662109
"1744",389767.5,288544.5,109
"1745",389796.5,288583.5,106.519996643066
"1746",389762.5,288536.5,109.160003662109
"1747",389766.5,288606.5,107.889999389648
"1748",389778.5,288515.5,109.089996337891
"1749",389785.5,288532.5,108.529998779297
"1750",389768.5,288557.5,108.839996337891
"1751",389773.5,288565.5,108.110000610352
"1752",389763.5,288598.5,107.580001831055
"1753",389795.5,288532.5,106.930000305176
"1754",389805.5,288579.5,105.610000610352
"1755",389780.5,288593.5,107.180000305176
"1756",389809.5,288590.5,105.080001831055
"1757",389801.5,288534.5,106.51000213623
"1758",389800.5,288627.5,106.839996337891
"1759",389787.5,288536.5,107.569999694824
"1760",389764.5,288609.5,107.910003662109
"1761",389762.5,288579.5,107.959999084473
"1762",389779.5,288595.5,107.25
"1763",389798.5,288582.5,106.519996643066
"1764",389771.5,288552.5,108.23999786377
"1765",389797.5,288530.5,106.779998779297
"1766",389759.5,288556.5,108.769996643066
"1767",389771.5,288623.5,107.980003356934
"1768",389769.5,288563.5,109.199996948242
"1769",389798.5,288559.5,106.360000610352
"1770",389803.5,288528.5,106.389999389648
"1771",389765.5,288570.5,108.459999084473
"1772",389773.5,288607.5,108.910003662109
"1773",389773.5,288618.5,107.819999694824
"1774",389770.5,288547.5,108.440002441406
"1775",389784.5,288624.5,108.959999084473
"1776",389793.5,288625.5,106.209999084473
"1777",389793.5,288561.5,107.040000915527
"1778",389792.5,288550.5,107.209999084473
"1779",389776.5,288621.5,107.26000213623
"1780",389767.5,288555.5,108.879997253418
"1781",389798.5,288576.5,106.230003356934
"1782",389797.5,288616.5,108.26000213623
"1783",389782.5,288634.5,108.980003356934
"1784",389778.5,288572.5,107.23999786377
"1785",389812.5,288620.5,106.690002441406
"1786",389801.5,288609.5,105.699996948242
"1787",389800.5,288566.5,106.029998779297
"1788",389808.5,288601.5,104.98999786377
"1789",389761.5,288547.5,108.959999084473
"1790",389772.5,288559.5,108.089996337891
"1791",389774.5,288546.5,107.26000213623
"1792",389762.5,288538.5,109.129997253418
"1793",389796.5,288519.5,107
"1794",389778.5,288595.5,107.400001525879
"1795",389804.5,288598.5,105.230003356934
"1796",389780.5,288637.5,109.550003051758
"1797",389770.5,288613.5,109.309997558594
"1798",389798.5,288601.5,105.790000915527
"1799",389778.5,288614.5,107.279998779297
"1800",389777.5,288588.5,107.919998168945
"1801",389794.5,288568.5,106.879997253418
"1802",389807.5,288629.5,107.48999786377
"1803",389790.5,288633.5,106.860000610352
"1804",389761.5,288627.5,108.050003051758
"1805",389771.5,288522.5,107.150001525879
"1806",389778.5,288520.5,109.029998779297
"1807",389777.5,288533.5,108.089996337891
"1808",389786.5,288642.5,106.76000213623
"1809",389787.5,288636.5,106.639999389648
"1810",389793.5,288557.5,107.099998474121
"1811",389768.5,288528.5,108.379997253418
"1812",389764.5,288563.5,108.589996337891
"1813",389769.5,288530.5,107.839996337891
"1814",389761.5,288573.5,108.190002441406
"1815",389794.5,288545.5,107.309997558594
"1816",389760.5,288563.5,108.51000213623
"1817",389787.5,288518.5,107.919998168945
"1818",389777.5,288529.5,108.309997558594
"1819",389758.5,288536.5,109.120002746582
"1820",389804.5,288556.5,106.01000213623
"1821",389808.5,288595.5,105.080001831055
"1822",389767.5,288547.5,108.940002441406
"1823",389788.5,288534.5,107.669998168945
"1824",389765.5,288604.5,107.73999786377
"1825",389784.5,288514.5,108.639999389648
"1826",389772.5,288588.5,109.139999389648
"1827",389781.5,288623.5,108.889999389648
"1828",389780.5,288513.5,108.930000305176
"1829",389792.5,288539.5,107.290000915527
"1830",389768.5,288554.5,109.069999694824
"1831",389797.5,288623.5,107.419998168945
"1832",389771.5,288625.5,107.800003051758
"1833",389760.5,288615.5,107.569999694824
"1834",389816.5,288612.5,104.910003662109
"1835",389773.5,288563.5,108.080001831055
"1836",389771.5,288535.5,107.309997558594
"1837",389799.5,288554.5,106.339996337891
"1838",389762.5,288585.5,107.860000610352
"1839",389805.5,288557.5,105.860000610352
"1840",389797.5,288628.5,106.589996337891
"1841",389779.5,288600.5,107.129997253418
"1842",389770.5,288626.5,107.849998474121
"1843",389774.5,288594.5,108.919998168945
"1844",389806.5,288546.5,106.019996643066
"1845",389762.5,288569.5,108.269996643066
"1846",389791.5,288516.5,107.440002441406
"1847",389796.5,288568.5,106.580001831055
"1848",389762.5,288531.5,109.51000213623
"1849",389774.5,288598.5,108.73999786377
"1850",389769.5,288541.5,108.349998474121
"1851",389780.5,288625.5,108.819999694824
"1852",389796.5,288537.5,106.830001831055
"1853",389799.5,288623.5,107.769996643066
"1854",389770.5,288634.5,107.430000305176
"1855",389767.5,288528.5,108.879997253418
"1856",389772.5,288552.5,107.790000915527
"1857",389771.5,288583.5,109.01000213623
"1858",389816.5,288607.5,104.98999786377
"1859",389805.5,288534.5,106.180000305176
"1860",389804.5,288537.5,106.199996948242
"1861",389758.5,288543.5,109
"1862",389764.5,288621.5,108.440002441406
"1863",389764.5,288560.5,108.519996643066
"1864",389775.5,288617.5,107.25
"1865",389796.5,288629.5,106.680000305176
"1866",389797.5,288539.5,106.730003356934
"1867",389801.5,288549.5,106.269996643066
"1868",389766.5,288586.5,108.319999694824
"1869",389797.5,288588.5,106.180000305176
"1870",389814.5,288615.5,106.01000213623
"1871",389797.5,288559.5,106.400001525879
"1872",389803.5,288612.5,106.470001220703
"1873",389760.5,288538.5,109.110000610352
"1874",389806.5,288570.5,105.610000610352
"1875",389772.5,288556.5,108.050003051758
"1876",389783.5,288529.5,108.440002441406
"1877",389768.5,288522.5,107.73999786377
"1878",389773.5,288621.5,107.569999694824
"1879",389801.5,288612.5,106.610000610352
"1880",389768.5,288535.5,108.370002746582
"1881",389775.5,288541.5,107.069999694824
"1882",389767.5,288622.5,109.069999694824
"1883",389769.5,288578.5,108.790000915527
"1884",389810.5,288580.5,105.290000915527
"1885",389758.5,288545.5,108.980003356934
"1886",389808.5,288592.5,105.139999389648
"1887",389772.5,288524.5,107
"1888",389780.5,288598.5,107.099998474121
"1889",389793.5,288546.5,107.220001220703
"1890",389794.5,288525.5,107.050003051758
"1891",389806.5,288635.5,106.629997253418
"1892",389768.5,288622.5,109.019996643066
"1893",389761.5,288606.5,107.470001220703
"1894",389805.5,288621.5,106.410003662109
"1895",389775.5,288532.5,107.26000213623
"1896",389800.5,288619.5,108.599998474121
"1897",389767.5,288608.5,108.319999694824
"1898",389760.5,288528.5,109.290000915527
"1899",389770.5,288532.5,107.580001831055
"1900",389781.5,288640.5,108.730003356934
"1901",389762.5,288532.5,109.480003356934
"1902",389767.5,288564.5,108.800003051758
"1903",389792.5,288526.5,107.25
"1904",389800.5,288526.5,106.620002746582
"1905",389786.5,288529.5,108.569999694824
"1906",389769.5,288618.5,109.029998779297
"1907",389763.5,288613.5,107.779998779297
"1908",389774.5,288527.5,107.169998168945
"1909",389774.5,288577.5,108.680000305176
"1910",389763.5,288525.5,109.400001525879
"1911",389782.5,288515.5,108.580001831055
"1912",389799.5,288608.5,105.440002441406
"1913",389786.5,288640.5,107
"1914",389799.5,288619.5,108.839996337891
"1915",389797.5,288556.5,106.48999786377
"1916",389795.5,288536.5,106.889999389648
"1917",389801.5,288584.5,106.269996643066
"1918",389762.5,288622.5,107.870002746582
"1919",389803.5,288538.5,106.339996337891
"1920",389800.5,288591.5,105.720001220703
"1921",389770.5,288546.5,108.459999084473
"1922",389772.5,288558.5,107.940002441406
"1923",389775.5,288626.5,107.459999084473
"1924",389775.5,288630.5,107.769996643066
"1925",389815.5,288595.5,104.610000610352
"1926",389782.5,288638.5,109.01000213623
"1927",389806.5,288603.5,105.139999389648
"1928",389765.5,288551.5,108.830001831055
"1929",389799.5,288532.5,106.669998168945
"1930",389767.5,288613.5,108.680000305176
"1931",389766.5,288535.5,109.129997253418
"1932",389806.5,288541.5,106.080001831055
"1933",389762.5,288541.5,109.199996948242
"1934",389767.5,288550.5,109
"1935",389784.5,288523.5,108.150001525879
"1936",389763.5,288581.5,107.949996948242
"1937",389784.5,288638.5,107.980003356934
"1938",389792.5,288525.5,107.220001220703
"1939",389800.5,288579.5,106.339996337891
"1940",389774.5,288536.5,107.029998779297
"1941",389774.5,288602.5,108.800003051758
"1942",389766.5,288565.5,108.660003662109
"1943",389801.5,288604.5,105.440002441406
"1944",389772.5,288614.5,108.779998779297
"1945",389770.5,288611.5,109.559997558594
"1946",389810.5,288613.5,105.410003662109
"1947",389762.5,288555.5,108.680000305176
"1948",389813.5,288582.5,105.040000915527
"1949",389806.5,288619.5,106.110000610352
"1950",389775.5,288639.5,109.150001525879
"1951",389764.5,288631.5,108.959999084473
"1952",389790.5,288515.5,107.550003051758
"1953",389784.5,288630.5,108.550003051758
"1954",389792.5,288524.5,107.220001220703
"1955",389776.5,288557.5,107.23999786377
"1956",389778.5,288578.5,107.410003662109
"1957",389788.5,288522.5,107.709999084473
"1958",389793.5,288551.5,107.150001525879
"1959",389798.5,288618.5,108.769996643066
"1960",389803.5,288623.5,107.169998168945
"1961",389806.5,288581.5,105.529998779297
"1962",389803.5,288611.5,106.120002746582
"1963",389778.5,288568.5,107.150001525879
"1964",389770.5,288529.5,107.430000305176
"1965",389811.5,288613.5,105.720001220703
"1966",389766.5,288610.5,108.330001831055
"1967",389812.5,288588.5,104.930000305176
"1968",389782.5,288628.5,109.349998474121
"1969",389798.5,288583.5,106.339996337891
"1970",389805.5,288597.5,105.25
"1971",389773.5,288571.5,108.410003662109
"1972",389811.5,288607.5,104.800003051758
"1973",389770.5,288595.5,108.680000305176
"1974",389790.5,288549.5,107.360000610352
"1975",389812.5,288604.5,104.669998168945
"1976",389794.5,288537.5,106.949996948242
"1977",389770.5,288604.5,108.940002441406
"1978",389768.5,288594.5,108.110000610352
"1979",389814.5,288586.5,104.870002746582
"1980",389798.5,288550.5,106.589996337891
"1981",389789.5,288536.5,107.550003051758
"1982",389768.5,288614.5,108.919998168945
"1983",389805.5,288632.5,106.629997253418
"1984",389787.5,288519.5,107.959999084473
"1985",389767.5,288585.5,108.290000915527
"1986",389781.5,288522.5,108.910003662109
"1987",389798.5,288521.5,106.839996337891
"1988",389775.5,288625.5,107.449996948242
"1989",389772.5,288595.5,109.110000610352
"1990",389758.5,288538.5,109.129997253418
"1991",389769.5,288637.5,107.639999389648
"1992",389816.5,288615.5,105.73999786377
"1993",389782.5,288640.5,108.480003356934
"1994",389813.5,288586.5,104.919998168945
"1995",389764.5,288532.5,109.410003662109
"1996",389807.5,288618.5,106.190002441406
"1997",389804.5,288613.5,106.5
"1998",389782.5,288626.5,109.160003662109
"1999",389795.5,288625.5,106.459999084473
"2000",389807.5,288628.5,107.889999389648
"2001",389798.5,288606.5,105.639999389648
"2002",389774.5,288514.5,107.839996337891
"2003",389796.5,288557.5,106.690002441406
"2004",389780.5,288597.5,107.129997253418
"2005",389770.5,288633.5,107.449996948242
"2006",389770.5,288522.5,107.279998779297
"2007",389803.5,288574.5,105.73999786377
"2008",389768.5,288537.5,109.01000213623
"2009",389795.5,288544.5,107.110000610352
"2010",389799.5,288635.5,106.949996948242
"2011",389798.5,288567.5,106.230003356934
"2012",389788.5,288528.5,107.959999084473
"2013",389794.5,288626.5,106.230003356934
"2014",389766.5,288552.5,108.809997558594
"2015",389802.5,288596.5,105.73999786377
"2016",389784.5,288521.5,108.169998168945
"2017",389803.5,288636.5,106.51000213623
"2018",389800.5,288523.5,106.650001525879
"2019",389788.5,288529.5,108.069999694824
"2020",389765.5,288556.5,108.709999084473
"2021",389809.5,288604.5,104.900001525879
"2022",389809.5,288625.5,107.430000305176
"2023",389807.5,288562.5,105.699996948242
"2024",389796.5,288632.5,106.709999084473
"2025",389772.5,288589.5,109.190002441406
"2026",389774.5,288528.5,107.110000610352
"2027",389815.5,288606.5,105.029998779297
"2028",389784.5,288629.5,108.690002441406
"2029",389769.5,288590.5,108.51000213623
"2030",389773.5,288556.5,107.51000213623
"2031",389769.5,288536.5,108.099998474121
"2032",389807.5,288547.5,105.930000305176
"2033",389806.5,288547.5,106
"2034",389790.5,288637.5,106.900001525879
"2035",389798.5,288629.5,106.629997253418
"2036",389795.5,288633.5,106.75
"2037",389812.5,288593.5,104.809997558594
"2038",389794.5,288622.5,106.75
"2039",389777.5,288600.5,107.470001220703
"2040",389762.5,288556.5,108.680000305176
"2041",389805.5,288561.5,105.830001831055
"2042",389792.5,288640.5,106.569999694824
"2043",389764.5,288615.5,107.849998474121
"2044",389806.5,288551.5,105.98999786377
"2045",389781.5,288641.5,108.620002746582
"2046",389759.5,288563.5,108.51000213623
"2047",389772.5,288593.5,109.050003051758
"2048",389770.5,288609.5,109.279998779297
"2049",389767.5,288527.5,108.580001831055
"2050",389760.5,288610.5,107.470001220703
"2051",389802.5,288630.5,106.790000915527
"2052",389798.5,288539.5,106.660003662109
"2053",389768.5,288625.5,108.879997253418
